,series_id,year,series_name,match_type,url
267,15445,2023,Eswatini tour of South Africa,minor tour,https://www.espncricinfo.com/series/eswatini-tour-of-south-africa-2023-1378435/match-schedule-fixtures
268,15446,2023,Malawi tour of South Africa,minor tour,https://www.espncricinfo.com/series/malawi-tour-of-south-africa-2023-1378436/match-schedule-fixtures
269,15444,2023,Mauritius tour of South Africa,minor tour,https://www.espncricinfo.com/series/mauritius-tour-of-south-africa-2023-1378434/match-schedule-fixtures
270,15443,2023,Mozambique tour of South Africa,minor tour,https://www.espncricinfo.com/series/mozambique-tour-of-south-africa-2023-1378433/match-schedule-fixtures
271,15429,2023,France Women tour of Jersey,minor tour,https://www.espncricinfo.com/series/france-women-tour-of-jersey-2023-1377998/match-schedule-fixtures
272,15430,2023,Germany Women tour of Jersey,minor tour,https://www.espncricinfo.com/series/germany-women-tour-of-jersey-2023-1377999/match-schedule-fixtures
273,15426,2023,Italy Women tour of Jersey,minor tour,https://www.espncricinfo.com/series/italy-women-tour-of-jersey-2023-1377995/match-schedule-fixtures
274,15428,2023,Sweden Women tour of Jersey,minor tour,https://www.espncricinfo.com/series/sweden-women-tour-of-jersey-2023-1377997/match-schedule-fixtures
275,15427,2023,Turkey Women tour of Jersey,minor tour,https://www.espncricinfo.com/series/turkey-women-tour-of-jersey-2023-1377996/match-schedule-fixtures
276,15508,2023,Australia tour of England [WTC],minor tour,https://www.espncricinfo.com/series/australia-tour-of-england-wtc-2023-1381616/match-schedule-fixtures
277,15431,2023,India tour of England,minor tour,https://www.espncricinfo.com/series/india-tour-of-england-2023-1378151/match-schedule-fixtures
278,15460,2023,United States of America tour of Zimbabwe,minor tour,https://www.espncricinfo.com/series/united-states-of-america-tour-of-zimbabwe-2023-1379555/match-schedule-fixtures
279,15464,2023,Botswana tour of Kenya,minor tour,https://www.espncricinfo.com/series/botswana-tour-of-kenya-2023-1379569/match-schedule-fixtures
280,15463,2023,Rwanda tour of Kenya,minor tour,https://www.espncricinfo.com/series/rwanda-tour-of-kenya-2023-1379568/match-schedule-fixtures
281,15465,2023,Uganda tour of Kenya,minor tour,https://www.espncricinfo.com/series/uganda-tour-of-kenya-2023-1379570/match-schedule-fixtures
282,15490,2023,Botswana Women tour of Rwanda,minor tour,https://www.espncricinfo.com/series/botswana-women-tour-of-rwanda-2023-1380685/match-schedule-fixtures
283,15488,2023,Kenya Women tour of Rwanda,minor tour,https://www.espncricinfo.com/series/kenya-women-tour-of-rwanda-2023-1380683/match-schedule-fixtures
284,15491,2023,Nigeria Women tour of Rwanda,minor tour,https://www.espncricinfo.com/series/nigeria-women-tour-of-rwanda-2023-1380686/match-schedule-fixtures
285,15489,2023,Uganda Women tour of Rwanda,minor tour,https://www.espncricinfo.com/series/uganda-women-tour-of-rwanda-2023-1380684/match-schedule-fixtures
286,15474,2023,Bangladesh A Women tour of Hong Kong,minor tour,https://www.espncricinfo.com/series/bangladesh-a-women-tour-of-hong-kong-2023-1379683/match-schedule-fixtures
287,15478,2023,India A Women tour of Hong Kong,minor tour,https://www.espncricinfo.com/series/india-a-women-tour-of-hong-kong-2023-1379689/match-schedule-fixtures
288,15475,2023,Malaysia Women tour of Hong Kong,minor tour,https://www.espncricinfo.com/series/malaysia-women-tour-of-hong-kong-2023-1379686/match-schedule-fixtures
289,15477,2023,Nepal Women tour of Hong Kong,minor tour,https://www.espncricinfo.com/series/nepal-women-tour-of-hong-kong-2023-1379688/match-schedule-fixtures
290,15476,2023,Pakistan A Women tour of Hong Kong,minor tour,https://www.espncricinfo.com/series/pakistan-a-women-tour-of-hong-kong-2023-1379687/match-schedule-fixtures
291,15472,2023,Sri Lanka A Women tour of Hong Kong,minor tour,https://www.espncricinfo.com/series/sri-lanka-a-women-tour-of-hong-kong-2023-1379681/match-schedule-fixtures
292,15473,2023,United Arab Emirates Women tour of Hong Kong,minor tour,https://www.espncricinfo.com/series/united-arab-emirates-women-tour-of-hong-kong-2023-1379682/match-schedule-fixtures
293,15457,2023,Ireland tour of Zimbabwe,minor tour,https://www.espncricinfo.com/series/ireland-tour-of-zimbabwe-2023-1379552/match-schedule-fixtures
294,15462,2023,Nepal tour of Zimbabwe,minor tour,https://www.espncricinfo.com/series/nepal-tour-of-zimbabwe-2023-1379557/match-schedule-fixtures
295,15459,2023,Netherlands tour of Zimbabwe,minor tour,https://www.espncricinfo.com/series/netherlands-tour-of-zimbabwe-2023-1379554/match-schedule-fixtures
296,15456,2023,Oman tour of Zimbabwe,minor tour,https://www.espncricinfo.com/series/oman-tour-of-zimbabwe-2023-1379551/match-schedule-fixtures
297,15454,2023,Scotland tour of Zimbabwe,minor tour,https://www.espncricinfo.com/series/scotland-tour-of-zimbabwe-2023-1379549/match-schedule-fixtures
298,15461,2023,Sri Lanka tour of Zimbabwe,minor tour,https://www.espncricinfo.com/series/sri-lanka-tour-of-zimbabwe-2023-1379556/match-schedule-fixtures
299,15458,2023,United Arab Emirates tour of Zimbabwe,minor tour,https://www.espncricinfo.com/series/united-arab-emirates-tour-of-zimbabwe-2023-1379553/match-schedule-fixtures
300,15455,2023,West Indies tour of Zimbabwe,minor tour,https://www.espncricinfo.com/series/west-indies-tour-of-zimbabwe-2023-1379550/match-schedule-fixtures
301,15507,2023,Croatia tour of Bulgaria,minor tour,https://www.espncricinfo.com/series/croatia-tour-of-bulgaria-2023-1381447/match-schedule-fixtures
302,15505,2023,Serbia tour of Bulgaria,minor tour,https://www.espncricinfo.com/series/serbia-tour-of-bulgaria-2023-1381445/match-schedule-fixtures
303,15506,2023,Turkey tour of Bulgaria,minor tour,https://www.espncricinfo.com/series/turkey-tour-of-bulgaria-2023-1381446/match-schedule-fixtures
304,15556,2023,France tour of Malta,minor tour,https://www.espncricinfo.com/series/france-tour-of-malta-2023-1384561/match-schedule-fixtures
305,15557,2023,Luxembourg tour of Malta,minor tour,https://www.espncricinfo.com/series/luxembourg-tour-of-malta-2023-1384563/match-schedule-fixtures
306,15552,2023,Scotland Women tour of Netherlands,minor tour,https://www.espncricinfo.com/series/scotland-women-tour-of-netherlands-2023-1384538/match-schedule-fixtures
307,15559,2023,Romania tour of Malta,minor tour,https://www.espncricinfo.com/series/romania-tour-of-malta-2023-1384566/match-schedule-fixtures
308,15558,2023,Switzerland tour of Malta,minor tour,https://www.espncricinfo.com/series/switzerland-tour-of-malta-2023-1384564/match-schedule-fixtures
309,15582,2023,Afghanistan A tour of Sri Lanka,minor tour,https://www.espncricinfo.com/series/afghanistan-a-tour-of-sri-lanka-2023-1386987/match-schedule-fixtures
310,15581,2023,Bangladesh A tour of Sri Lanka,minor tour,https://www.espncricinfo.com/series/bangladesh-a-tour-of-sri-lanka-2023-1386986/match-schedule-fixtures
311,15584,2023,India A tour of Sri Lanka,minor tour,https://www.espncricinfo.com/series/india-a-tour-of-sri-lanka-2023-1386990/match-schedule-fixtures
312,15586,2023,Nepal tour of Sri Lanka,minor tour,https://www.espncricinfo.com/series/nepal-tour-of-sri-lanka-2023-1386992/match-schedule-fixtures
313,15583,2023,Oman A tour of Sri Lanka,minor tour,https://www.espncricinfo.com/series/oman-a-tour-of-sri-lanka-2023-1386989/match-schedule-fixtures
314,15587,2023,Pakistan A tour of Sri Lanka,minor tour,https://www.espncricinfo.com/series/pakistan-a-tour-of-sri-lanka-2023-1387001/match-schedule-fixtures
315,15585,2023,United Arab Emirates A tour of Sri Lanka,minor tour,https://www.espncricinfo.com/series/united-arab-emirates-a-tour-of-sri-lanka-2023-1386991/match-schedule-fixtures
316,15528,2023,Austria tour of Scotland,minor tour,https://www.espncricinfo.com/series/austria-tour-of-scotland-2023-1383040/match-schedule-fixtures
317,15532,2023,Denmark tour of Scotland,minor tour,https://www.espncricinfo.com/series/denmark-tour-of-scotland-2023-1383046/match-schedule-fixtures
318,15531,2023,Germany tour of Scotland,minor tour,https://www.espncricinfo.com/series/germany-tour-of-scotland-2023-1383044/match-schedule-fixtures
319,15529,2023,Ireland tour of Scotland,minor tour,https://www.espncricinfo.com/series/ireland-tour-of-scotland-2023-1383042/match-schedule-fixtures
320,15530,2023,Italy tour of Scotland,minor tour,https://www.espncricinfo.com/series/italy-tour-of-scotland-2023-1383043/match-schedule-fixtures
321,15527,2023,Jersey tour of Scotland,minor tour,https://www.espncricinfo.com/series/jersey-tour-of-scotland-2023-1383039/match-schedule-fixtures
322,15625,2023,Cape Town Samp Army tour of Zimbabwe,minor tour,https://www.espncricinfo.com/series/cape-town-samp-army-tour-of-zimbabwe-2023-1389177/match-schedule-fixtures
323,15627,2023,Durban Qalandars tour of Zimbabwe,minor tour,https://www.espncricinfo.com/series/durban-qalandars-tour-of-zimbabwe-2023-1389183/match-schedule-fixtures
324,15626,2023,Johannesburg Buffaloes tour of Zimbabwe,minor tour,https://www.espncricinfo.com/series/johannesburg-buffaloes-tour-of-zimbabwe-2023-1389178/match-schedule-fixtures
325,15534,2023,Japan tour of Papua New Guinea,minor tour,https://www.espncricinfo.com/series/japan-tour-of-papua-new-guinea-2023-1383052/match-schedule-fixtures
326,15535,2023,Philippines tour of Papua New Guinea,minor tour,https://www.espncricinfo.com/series/philippines-tour-of-papua-new-guinea-2023-1383053/match-schedule-fixtures
327,15536,2023,Vanuatu tour of Papua New Guinea,minor tour,https://www.espncricinfo.com/series/vanuatu-tour-of-papua-new-guinea-2023-1383054/match-schedule-fixtures
328,15539,2023,Bhutan tour of Malaysia,minor tour,https://www.espncricinfo.com/series/bhutan-tour-of-malaysia-2023-1383059/match-schedule-fixtures
329,15538,2023,China tour of Malaysia,minor tour,https://www.espncricinfo.com/series/china-tour-of-malaysia-2023-1383058/match-schedule-fixtures
330,15540,2023,Myanmar tour of Malaysia,minor tour,https://www.espncricinfo.com/series/myanmar-tour-of-malaysia-2023-1383060/match-schedule-fixtures
331,15541,2023,Thailand tour of Malaysia,minor tour,https://www.espncricinfo.com/series/thailand-tour-of-malaysia-2023-1383061/match-schedule-fixtures
332,15674,2023,West Indies tour of United States of America,minor tour,https://www.espncricinfo.com/series/west-indies-tour-of-united-states-of-america-2023-1392309/match-schedule-fixtures
333,15603,2023,Greece Women tour of Romania,minor tour,https://www.espncricinfo.com/series/greece-women-tour-of-romania-2023-1387934/match-schedule-fixtures
334,15602,2023,Isle of Man Women tour of Romania,minor tour,https://www.espncricinfo.com/series/isle-of-man-women-tour-of-romania-2023-1387933/match-schedule-fixtures
335,15604,2023,Malta Women tour of Romania,minor tour,https://www.espncricinfo.com/series/malta-women-tour-of-romania-2023-1387936/match-schedule-fixtures
336,15653,2023,Malta tour of Romania,minor tour,https://www.espncricinfo.com/series/malta-tour-of-romania-2023-1391324/match-schedule-fixtures
337,15696,2023,Tanzania tour of Rwanda,minor tour,https://www.espncricinfo.com/series/tanzania-tour-of-rwanda-2023-1393307/match-schedule-fixtures
338,15697,2023,Uganda tour of Rwanda,minor tour,https://www.espncricinfo.com/series/uganda-tour-of-rwanda-2023-1393308/match-schedule-fixtures
339,15677,2023,Afghanistan tour of Sri Lanka [Aug 2023],minor tour,https://www.espncricinfo.com/series/afghanistan-tour-of-sri-lanka-aug-2023-2023-1392507/match-schedule-fixtures
340,15702,2023,Hong Kong Women tour of Malaysia,minor tour,https://www.espncricinfo.com/series/hong-kong-women-tour-of-malaysia-2023-1393586/match-schedule-fixtures
341,15700,2023,Kuwait Women tour of Malaysia,minor tour,https://www.espncricinfo.com/series/kuwait-women-tour-of-malaysia-2023-1393584/match-schedule-fixtures
342,15734,2023,Nepal Women tour of Malaysia [Aug 2023],minor tour,https://www.espncricinfo.com/series/nepal-women-tour-of-malaysia-aug-2023-2023-1394779/match-schedule-fixtures
343,15711,2023,Denmark Women tour of Finland,minor tour,https://www.espncricinfo.com/series/denmark-women-tour-of-finland-2023-1393870/match-schedule-fixtures
344,15712,2023,Estonia Women tour of Finland,minor tour,https://www.espncricinfo.com/series/estonia-women-tour-of-finland-2023-1393872/match-schedule-fixtures
345,15713,2023,Norway Women tour of Finland,minor tour,https://www.espncricinfo.com/series/norway-women-tour-of-finland-2023-1393873/match-schedule-fixtures
346,15710,2023,Sweden Women tour of Finland,minor tour,https://www.espncricinfo.com/series/sweden-women-tour-of-finland-2023-1393868/match-schedule-fixtures
347,15649,2023,Afghanistan tour of Pakistan,minor tour,https://www.espncricinfo.com/series/afghanistan-tour-of-pakistan-2023-1391282/match-schedule-fixtures
348,15646,2023,Bangladesh tour of Sri Lanka and Pakistan,minor tour,https://www.espncricinfo.com/series/bangladesh-tour-of-sri-lanka-and-pakistan-2023-1391279/match-schedule-fixtures
349,15647,2023,India tour of Sri Lanka,minor tour,https://www.espncricinfo.com/series/india-tour-of-sri-lanka-2023-1391280/match-schedule-fixtures
350,15648,2023,Nepal tour of Pakistan and Sri Lanka,minor tour,https://www.espncricinfo.com/series/nepal-tour-of-pakistan-and-sri-lanka-2023-1391281/match-schedule-fixtures
351,15651,2023,Pakistan tour of Sri Lanka [Sep 2023],minor tour,https://www.espncricinfo.com/series/pakistan-tour-of-sri-lanka-sep-2023-2023-1391284/match-schedule-fixtures
352,15650,2023,Sri Lanka tour of Pakistan,minor tour,https://www.espncricinfo.com/series/sri-lanka-tour-of-pakistan-2023-1391283/match-schedule-fixtures
353,15728,2023,Bahrain Women tour of Malaysia,minor tour,https://www.espncricinfo.com/series/bahrain-women-tour-of-malaysia-2023-1394743/match-schedule-fixtures
354,15730,2023,Bhutan Women tour of Malaysia,minor tour,https://www.espncricinfo.com/series/bhutan-women-tour-of-malaysia-2023-1394745/match-schedule-fixtures
355,15733,2023,China Women tour of Malaysia,minor tour,https://www.espncricinfo.com/series/china-women-tour-of-malaysia-2023-1394748/match-schedule-fixtures
356,15732,2023,Myanmar Women tour of Malaysia,minor tour,https://www.espncricinfo.com/series/myanmar-women-tour-of-malaysia-2023-1394747/match-schedule-fixtures
357,15729,2023,Qatar Women tour of Malaysia,minor tour,https://www.espncricinfo.com/series/qatar-women-tour-of-malaysia-2023-1394744/match-schedule-fixtures
358,15727,2023,Thailand Women tour of Malaysia,minor tour,https://www.espncricinfo.com/series/thailand-women-tour-of-malaysia-2023-1394742/match-schedule-fixtures
359,15731,2023,United Arab Emirates Women tour of Malaysia,minor tour,https://www.espncricinfo.com/series/united-arab-emirates-women-tour-of-malaysia-2023-1394746/match-schedule-fixtures
360,15736,2023,Cook Islands Women tour of Vanuatu,minor tour,https://www.espncricinfo.com/series/cook-islands-women-tour-of-vanuatu-2023-1394787/match-schedule-fixtures
361,15737,2023,Fiji Women tour of Vanuatu,minor tour,https://www.espncricinfo.com/series/fiji-women-tour-of-vanuatu-2023-1394788/match-schedule-fixtures
362,15738,2023,Indonesia Women tour of Vanuatu,minor tour,https://www.espncricinfo.com/series/indonesia-women-tour-of-vanuatu-2023-1394789/match-schedule-fixtures
363,15739,2023,Papua New Guinea Women tour of Vanuatu,minor tour,https://www.espncricinfo.com/series/papua-new-guinea-women-tour-of-vanuatu-2023-1394790/match-schedule-fixtures
364,15740,2023,Samoa Women tour of Vanuatu,minor tour,https://www.espncricinfo.com/series/samoa-women-tour-of-vanuatu-2023-1394791/match-schedule-fixtures
365,15747,2023,Cameroon Women tour of Botswana,minor tour,https://www.espncricinfo.com/series/cameroon-women-tour-of-botswana-2023-1394913/match-schedule-fixtures
366,15745,2023,Eswatini Women tour of Botswana,minor tour,https://www.espncricinfo.com/series/eswatini-women-tour-of-botswana-2023-1394911/match-schedule-fixtures
367,15742,2023,Kenya Women tour of Botswana,minor tour,https://www.espncricinfo.com/series/kenya-women-tour-of-botswana-2023-1394908/match-schedule-fixtures
368,15744,2023,Lesotho Women tour of Botswana,minor tour,https://www.espncricinfo.com/series/lesotho-women-tour-of-botswana-2023-1394910/match-schedule-fixtures
369,15743,2023,Malawi Women tour of Botswana,minor tour,https://www.espncricinfo.com/series/malawi-women-tour-of-botswana-2023-1394909/match-schedule-fixtures
370,15746,2023,Mozambique Women tour of Botswana,minor tour,https://www.espncricinfo.com/series/mozambique-women-tour-of-botswana-2023-1394912/match-schedule-fixtures
371,15748,2023,Sierra Leone Women tour of Botswana,minor tour,https://www.espncricinfo.com/series/sierra-leone-women-tour-of-botswana-2023-1394914/match-schedule-fixtures
372,15751,2023,Argentina Women tour of United States of America,minor tour,https://www.espncricinfo.com/series/argentina-women-tour-of-united-states-of-america-2023-1395003/match-schedule-fixtures
373,15753,2023,Brazil Women tour of United States of America,minor tour,https://www.espncricinfo.com/series/brazil-women-tour-of-united-states-of-america-2023-1395005/match-schedule-fixtures
374,15752,2023,Canada Women tour of United States of America,minor tour,https://www.espncricinfo.com/series/canada-women-tour-of-united-states-of-america-2023-1395004/match-schedule-fixtures
375,15761,2023,Luxembourg Women tour of Greece,minor tour,https://www.espncricinfo.com/series/luxembourg-women-tour-of-greece-2023-1395046/match-schedule-fixtures
376,15760,2023,Romania Women tour of Greece,minor tour,https://www.espncricinfo.com/series/romania-women-tour-of-greece-2023-1395045/match-schedule-fixtures
377,15762,2023,Serbia Women tour of Greece,minor tour,https://www.espncricinfo.com/series/serbia-women-tour-of-greece-2023-1395047/match-schedule-fixtures
378,15768,2023,Bangladesh tour of Pakistan,minor tour,https://www.espncricinfo.com/series/bangladesh-tour-of-pakistan-2023-1396693/match-schedule-fixtures
379,15755,2023,France Women tour of Spain,minor tour,https://www.espncricinfo.com/series/france-women-tour-of-spain-2023-1395022/match-schedule-fixtures
380,15757,2023,Italy Women tour of Spain,minor tour,https://www.espncricinfo.com/series/italy-women-tour-of-spain-2023-1395024/match-schedule-fixtures
381,15756,2023,Netherlands Women tour of Spain,minor tour,https://www.espncricinfo.com/series/netherlands-women-tour-of-spain-2023-1395023/match-schedule-fixtures
382,15758,2023,Scotland Women tour of Spain,minor tour,https://www.espncricinfo.com/series/scotland-women-tour-of-spain-2023-1395025/match-schedule-fixtures
383,15692,2023,Bahrain tour of Qatar,minor tour,https://www.espncricinfo.com/series/bahrain-tour-of-qatar-2023-1392797/match-schedule-fixtures
384,15687,2023,Kuwait tour of Qatar,minor tour,https://www.espncricinfo.com/series/kuwait-tour-of-qatar-2023-1392792/match-schedule-fixtures
385,15689,2023,Oman tour of Qatar,minor tour,https://www.espncricinfo.com/series/oman-tour-of-qatar-2023-1392794/match-schedule-fixtures
386,15686,2023,Saudi Arabia tour of Qatar,minor tour,https://www.espncricinfo.com/series/saudi-arabia-tour-of-qatar-2023-1392790/match-schedule-fixtures
387,15688,2023,United Arab Emirates tour of Qatar,minor tour,https://www.espncricinfo.com/series/united-arab-emirates-tour-of-qatar-2023-1392793/match-schedule-fixtures
388,15797,2023,Bangladesh Women tour of China,minor tour,https://www.espncricinfo.com/series/bangladesh-women-tour-of-china-2023-1399081/match-schedule-fixtures
389,15787,2023,Hong Kong tour of Malaysia,minor tour,https://www.espncricinfo.com/series/hong-kong-tour-of-malaysia-2023-1398292/match-schedule-fixtures
390,15798,2023,Hong Kong Women tour of China [Sep 2023],minor tour,https://www.espncricinfo.com/series/hong-kong-women-tour-of-china-sep-2023-2023-1399082/match-schedule-fixtures
391,15794,2023,India Women tour of China,minor tour,https://www.espncricinfo.com/series/india-women-tour-of-china-2023-1399078/match-schedule-fixtures
392,15791,2023,Indonesia Women tour of China,minor tour,https://www.espncricinfo.com/series/indonesia-women-tour-of-china-2023-1399075/match-schedule-fixtures
393,15793,2023,Malaysia Women tour of China,minor tour,https://www.espncricinfo.com/series/malaysia-women-tour-of-china-2023-1399077/match-schedule-fixtures
394,15792,2023,Mongolia Women tour of China,minor tour,https://www.espncricinfo.com/series/mongolia-women-tour-of-china-2023-1399076/match-schedule-fixtures
395,15795,2023,Pakistan Women tour of China,minor tour,https://www.espncricinfo.com/series/pakistan-women-tour-of-china-2023-1399079/match-schedule-fixtures
396,15788,2023,Papua New Guinea tour of Malaysia,minor tour,https://www.espncricinfo.com/series/papua-new-guinea-tour-of-malaysia-2023-1398294/match-schedule-fixtures
397,15796,2023,Sri Lanka Women tour of China,minor tour,https://www.espncricinfo.com/series/sri-lanka-women-tour-of-china-2023-1399080/match-schedule-fixtures
398,15821,2023,Thailand Women tour of China,minor tour,https://www.espncricinfo.com/series/thailand-women-tour-of-china-2023-1399301/match-schedule-fixtures
399,15810,2023,Bangladesh tour of China,minor tour,https://www.espncricinfo.com/series/bangladesh-tour-of-china-2023-1399102/match-schedule-fixtures
400,15801,2023,Cambodia tour of China,minor tour,https://www.espncricinfo.com/series/cambodia-tour-of-china-2023-1399093/match-schedule-fixtures
401,15806,2023,Hong Kong tour of China,minor tour,https://www.espncricinfo.com/series/hong-kong-tour-of-china-2023-1399098/match-schedule-fixtures
402,15807,2023,India tour of China,minor tour,https://www.espncricinfo.com/series/india-tour-of-china-2023-1399099/match-schedule-fixtures
403,15802,2023,Japan tour of China,minor tour,https://www.espncricinfo.com/series/japan-tour-of-china-2023-1399094/match-schedule-fixtures
404,15803,2023,Malaysia tour of China,minor tour,https://www.espncricinfo.com/series/malaysia-tour-of-china-2023-1399095/match-schedule-fixtures
405,15805,2023,Maldives tour of China,minor tour,https://www.espncricinfo.com/series/maldives-tour-of-china-2023-1399097/match-schedule-fixtures
406,15799,2023,Mongolia tour of China,minor tour,https://www.espncricinfo.com/series/mongolia-tour-of-china-2023-1399085/match-schedule-fixtures
407,15800,2023,Nepal tour of China,minor tour,https://www.espncricinfo.com/series/nepal-tour-of-china-2023-1399086/match-schedule-fixtures
408,15808,2023,Pakistan tour of China,minor tour,https://www.espncricinfo.com/series/pakistan-tour-of-china-2023-1399100/match-schedule-fixtures
409,15804,2023,Singapore tour of China,minor tour,https://www.espncricinfo.com/series/singapore-tour-of-china-2023-1399096/match-schedule-fixtures
410,15809,2023,Sri Lanka tour of China,minor tour,https://www.espncricinfo.com/series/sri-lanka-tour-of-china-2023-1399101/match-schedule-fixtures
411,15811,2023,Thailand tour of China,minor tour,https://www.espncricinfo.com/series/thailand-tour-of-china-2023-1399103/match-schedule-fixtures
412,15837,2023,Afghanistan tour of China,minor tour,https://www.espncricinfo.com/series/afghanistan-tour-of-china-2023-1400832/match-schedule-fixtures
